,movie_id,title,cast,director,editor,production_design,art_direction,costume_design,original_music_composer,director_of_photography
690,497,The Green Mile,"Tom Hanks,Michael Clarke Duncan,David Morse,Bonnie Hunt,James Cromwell,Patricia Clarkson,Michael Jeter,Sam Rockwell,Graham Greene,Doug Hutchison,Barry Pepper,Jeffrey DeMunn,Harry Dean Stanton,Gary Sinise,Dabbs Greer,Eve Brent,William Sadler,Mack Miles,Rai Tasco,Paula Malcomson,Brian Libby,Brent Briscoe,Bill McKinney,Rachel Singer,Scotty Leavenworth,Bill Gratton,Dee Croxton,Rebecca Klingler,Gary Imhoff,Van Epperson,Phil Hawn,Ted Hollis,Robert Malone",Frank Darabont,Richard Francis-Bruce,Terence Marsh,Unknown,Karyn Wagner,Thomas Newman,David Tattersall
691,11199,Wild Hogs,"Tim Allen,John Travolta,Martin Lawrence,William H Macy,Ray Liotta,Marisa Tomei,John C McGinley,MC Gainey,Jill Hennessy,Dominic Janes,Tichina Arnold,Stephen Tobolowsky,Jason Sklar,Randy Sklar,Drew Sidora,Jonathan Rau,Peter Fonda",Walt Becker,Christopher Greenbury,Unknown,Unknown,Unknown,Teddy Castellucci,Robbie Greenberg
692,9982,Chicken Little,"Zach Braff,Joan Cusack,Dan Molina,Steve Zahn,Garry Marshall,Amy Sedaris,Mark Walton,Don Knotts,Sean Elmore,Matthew Josten,Evan Dunn,Fred Willard,Catherine OHara,Mark Dindal,Patrick Stewart,Wallace Shawn,Patrick Warburton,Adam West,Harry Shearer,Joe Whyte,Kelly Hoover,Will Finn,Dara McGarry,Mark Kennedy",Mark Dindal,Dan Molina,David Womersley,Ian Gooding,Unknown,John Debney,Unknown
693,210577,Gone Girl,"Ben Affleck,Rosamund Pike,Carrie Coon,Neil Patrick Harris,Tyler Perry,Kim Dickens,Patrick Fugit,Missi Pyle,Emily Ratajkowski,Casey Wilson,Lola Kirke,Boyd Holbrook,David Clennon,Lisa Banes,Scoot McNairy,Sela Ward,Kathleen Rose Perkins,Lee Norris,Leonard KellyYoung,Jamie McShane,Pete Housman,Lynn A Freedman,Cyd Strittmatter,Ricky Wood,Donna Rusch,Mark Atteberry,Darin Cooper,Kate Campbell,Brett Leigh,Antonio St James,Lauren Glazier,Julia Prudhomme,Cooper Thornton,Casey Ruggieri,Ashley Didion,Lexis Nutt,LA Williams,Blake Sheldon,Sean Guse,Fred Cross,Scott Takeda,Mark T Anderson,Kathy SweeneyMeadows,Marc Abbink,Christina Alex,Samuel Baca,Bill Blair,Thomas R Baker,Gregoer Boru,Will C,Caroline Clements,Nancy DeMars,Davina Joy,Michael Kelly,Elester Latham,Aaron Massey,Orion McCabe,Roz McHenry,Bryan McKinley,Teebone Mitchell,Justin Nesbitt,Mark Parrish,Jaclyn Rose,Sahlima,Joel Shock,Robert Tarpinian,Tracy Weisert,Michelle Winters,Tracy Brotherton,Matilde Matteucci,Dale Shane,Leslie A Hughes",David Fincher,Kirk Baxter,Donald Graham Burt,Dawn Swiderski,Trish Summerville,Trent Reznor,Jeff Cronenweth
694,2501,The Bourne Identity,"Matt Damon,Franka Potente,Chris Cooper,Clive Owen,Brian Cox,Adewale AkinnuoyeAgbaje,Gabriel Mann,Walton Goggins,Josh Hamilton,Julia Stiles,Orso Maria Guerrini,Tim Dutton,Denis Braccini,Nicky Naude,David Selburg,Demetri Goritsas,Russell Levy,Anthony Green,Hubert SaintMacary,David Bamber,Gwenael Clause,Emanuel Booz,Philippe Durand,Vincent Franklin,Paulette Frantz,Thierry René,Roger Frost,David Gasman,Harry Gilbert,Delphine Lanson,William Cagnard,Kait Tenison,Joseph Beddelin,Rainer Werner,Katie Thynne,Aaron Lilly,Ronald Benefield,Bradley J Goode,Troy Lenhardt,Joshua McNew,Joe Montana,John Pawlikowski,Michael Rix,Brad Rizer,Andrew Webster,Houston Williams,Alain Grellier,Arnaud Henriet,JeanYves Bilien,Danny Erskine,Elwin Chopper David",Doug Liman,Saar Klein,Dan Weil,Laurent Piron,Pierre-Yves Gayraud,John Powell,Oliver Wood
695,710,GoldenEye,"Pierce Brosnan,Sean Bean,Izabella Scorupco,Famke Janssen,Joe Don Baker,Judi Dench,Gottfried John,Robbie Coltrane,Alan Cumming,Tchéky Karyo,Desmond Llewelyn,Samantha Bond,Michael Kitchen,Serena Gordon,Simon Kunz,Billy J Mitchell,Constantine Gregory,Minnie Driver,Michelle Arthur,Ravil Isyanov",Martin Campbell,Terry Rawlings,Peter Lamont,Andrew Ackland-Snow,Lindy Hemming,Eric Serra,Phil Meheux
696,2275,The Generals Daughter,"John Travolta,Madeleine Stowe,James Cromwell,Timothy Hutton,Leslie Stefanson,Daniel von Bargen,Clarence Williams III,James Woods,John Beasley,Boyd Kestner,Brad Beyer,John Benjamin Hickey,Rick Dial,Peter Weireter,Mark Boone Junior,Jared Chandler",Simon West,Glen Scantlebury,J. Dennis Washington,Thomas T. Taylor,Erica Edell Phillips,Unknown,Peter Menzies Jr.
697,37165,The Truman Show,"Jim Carrey,Laura Linney,Noah Emmerich,Natascha McElhone,Ed Harris,Holland Taylor,Brian Delate,Blair Slater,Heidi Schanz,Ron Taylor,Don Taylor,Ted Raymond,Peter Krause,OLan Jones,Krista Lynn Landolfi,Paul Giamatti,Harry Shearer,Jeanette Miller,Philip Glass,Una Damon,Joe Minjares,Philip Baker Hall,John Pleshette,Terry Camilleri,Joel McKinnon Miller",Peter Weir,Lee Smith,Dennis Gassner,Richard L. Johnson,Marilyn Matthews,Burkhard von Dallwitz,Peter Biziou
698,9837,The Prince of Egypt,"Val Kilmer,Ralph Fiennes,Patrick Stewart,Michelle Pfeiffer,Sandra Bullock,Jeff Goldblum,Danny Glover,Helen Mirren,Steve Martin,Martin Short,James Avery,Amick Byram,Aria Curzon,Sally Dworsky,Ofra Haza,Brian Stokes Mitchell,Bobby Motown,Eden Riegel,Shira Roth,Stephanie Sawyer,Francesca Smith,Linda Shayne",Simon Wells,Nick Fletcher,Unknown,Unknown,Unknown,Hans Zimmer,Unknown
699,10708,Daddy Day Care,"Eddie Murphy,Jeff Garlin,Steve Zahn,Regina King,Kevin Nealon,Siobhan Fallon,Lacey Chabert,Jonathan Katz,Lisa Edelstein,Laura Kightlinger,Leila Arcieri,Anjelica Huston,Khamani Griffin,Max Burkholder,Arthur Young,Cheap Trick,Damani Roberts,Joan Blair,Elle Fanning,Cesar Flores,Hailey Noelle Johnson,Felix Achille,Shane Baumel,Jimmy Bennett,Connor Carmody,Kennedy McCullough,Alyssa Shafer,Bridgette Ho,Brie Hill Arbaugh,Susan Santiago,Annabelle Gurwitch,Mary Portser,Timmy Deters,McNally Sagal,Tara Mercurio,Gary Owen,Wallace Langham,Fred Stoller,Bess Meisler,Sonya Eddy,Paul Anthony Reynolds,Rachael Harris,Mark Griffin,Dennis Cockrum,Don Winston,Lisa Oliva Rodriguez,Michelle Krusiec,Kristin Cruz,Brian Palermo,Roger E Reid,Nathaniel Carter,Tracy Britton",Steve Carr,Christopher Greenbury,Garreth Stover,Chris Cornwell,Ruth E. Carter,David Newman,Steven Poster
700,136400,2 Guns,"Denzel Washington,Mark Wahlberg,Paula Patton,Bill Paxton,Fred Ward,James Marsden,Edward James Olmos,Robert John Burke,Tait Fletcher,Ambyr Childers,Doris Morgado,Evie Thompson,Azure Parsons,Edgar Arreola,Patrick Fischler,Christopher Matthew Cook,Tim Bell,Lindsey G Smith,Greg Sproles,Derek Solorsano,Kyle Russell Clements,John McConnell,Jack Landry,Ritchie Montgomery,Robert Larriviere,Lucy Faust,George Wilson,Yohance Myles,Jesus Jr,Samuel BacaGarcia,Michael Beasley,Christopher Dempsey,Bill Stinchcomb,Mark Adam,David Kency,Gilbert Rosales,Peter Gabb,Jason Kirkpatrick,Tony Sanford,Lucky Johnson,Lindsey Gort,Hillel M Sharman,Aaron Zell,Henry Penzi",Baltasar Kormákur,Michael Tronick,Beth Mickle,Kevin Hardison,Unknown,Clinton Shorter,Oliver Wood
701,10992,Cats Dogs,"Jeff Goldblum,Elizabeth Perkins,Alexander Pollock,Miriam Margolyes,Tobey Maguire,Alec Baldwin,Susan Sarandon,Charlton Heston",Lawrence Guterman,Rick Finney,Unknown,Unknown,Unknown,John Debney,Julio Macat
702,9654,The Italian Job,"Mark Wahlberg,Charlize Theron,Edward Norton,Seth Green,Jason Statham,Yasiin Bey,Franky G,Donald Sutherland,Olek Krupa,Boris Lee Krutonog,Fausto Callegarini,Stefano Petronelli,Fabio Scarpa,Cristiano Bonora,Tiberio Greco,Jimmy Shubert,Tammi Cubilette,Mary Portser,Gawtti,Melanie Jayne,Gregory Scott Cummins,Erik Walker",F. Gary Gray,Richard Francis-Bruce,Charles Wood,Doug J. Meerdink,Mark Bridges,Unknown,Wally Pfister
703,2642,Two Weeks Notice,"Sandra Bullock,Hugh Grant,Alicia Witt,Dana Ivey,Robert Klein,Heather Burns,David Haig,Dorian Missick,Veanne Cox,Janine LaManna,Iraida Polanco,Charlotte Maier,Katheryn Winnick,Tim Kang,Wynter Kullman,Jason Antoon,Francie Swift,Mandy Siegfried,Mark Zeisler,Rocco Musacchia,Jonathan Dokuchitz,Joseph Badalucco Jr,Libby West,Sharon Wilkins,Shannon Fiedler,Donald Trump",Marc Lawrence,Susan E. Morse,Unknown,Unknown,Unknown,John Powell,László Kovács
704,8916,Antz,"Woody Allen,Dan Aykroyd,Anne Bancroft,Danny Glover,Gene Hackman,Jane Curtin,Jennifer Lopez,John Mahoney,Paul Mazursky,Grant Shaud,Sylvester Stallone,Sharon Stone,Christopher Walken,Jim Cummings,April Winchell,Eric Darnell,Gary Schwartz,Jerry Sroka",Eric Darnell,Stan Webb,John Bell,Kendal Cronkhite,Unknown,Harry Gregson-Williams,Unknown
705,19899,Couples Retreat,"Vince Vaughn,Malin Åkerman,Jason Bateman,Kristen Bell,Jon Favreau,Ken Jeong,Kristin Davis,John Michael Higgins,Tasha Smith,Faizon Love,Temuera Morrison,Peter Serafinowicz,Karen David,Carlos Ponce,Kali Hawk,Jean Reno,Alexis Knapp,Gattlin Griffith",Peter Billingsley,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
706,2119,Days of Thunder,"Tom Cruise,Robert Duvall,Nicole Kidman,Randy Quaid,Cary Elwes,Fred Dalton Thompson,John C Reilly,JC Quinn,Don Simpson,Michael Rooker,Caroline Williams,Margo Martindale",Tony Scott,Chris Lebenzon,Unknown,Thomas E. Sanders,Susan Becker,Hans Zimmer,Ward Russell
707,9641,Cheaper by the Dozen 2,"Steve Martin,Eugene Levy,Bonnie Hunt,Tom Welling,Jonathan Bennett,Forrest Landis,Carmen Electra,Taylor Lautner,Jacob Smith,Kevin G Schmidt,Brent Kinsman,Brent and Shane Kinsman,Blake Woodruff,Alexander Conti,Matthew Knight,Hilary Duff,Alyson Stoner,Morgan York,Liliana Mumy,Robbie Amell,Adam Shankman,Piper Perabo",Adam Shankman,Matthew Cassel,Unknown,Unknown,Unknown,Unknown,Peter James
708,294254,Maze Runner The Scorch Trials,"Dylan OBrien,Kaya Scodelario,Thomas BrodieSangster,Giancarlo Esposito,Aidan Gillen,Barry Pepper,Lili Taylor,Patricia Clarkson,Ki Hong Lee,Dexter Darden,Jacob Lofland,Nathalie Emmanuel,Katherine McNamara,Lora MartinezCunningham,Rosa Salazar,Tatanka Means,Keith Jardine,Jenny Gabrielle,Bryce Romero,Alan Tudyk,Shawn Prince,Terry Dale Parks,John Trejo,Laramie Cooley,Alexander Flores,Kathryn SmithMcGlynn,Matt Metzler,David House,Luke Gallegos,Jeremy Becerra,Matthew Page,Alex Knight,Marc Comstock,Brandon K Hampton,Ryan Jason Cook,James Burnett,Morse Bicknell",Wes Ball,Dan Zimmerman,Daniel T. Dorrance,Billy W. Ray,Sanja Milkovic Hays,Unknown,Gyula Pados
709,38167,Eat Pray Love,"Julia Roberts,James Franco,Javier Bardem,Billy Crudup,Richard Jenkins,Viola Davis,I Gusti Ayu Puspawati,Hadi Subiyanto,A Jay Radcliff,Mike OMalley,Ashlie Atkinson,Lisa Roberts Gillan,Ryan ONan,Gita Reddy,Gita Reddy,Gita Reddy,Jen Kwok,Mary Testa,Tuva Novotny",Ryan Murphy,Bradley Buecker,Bill Groom,Charley Beal,Michael Dennison,Dario Marianelli,Robert Richardson
710,5994,The Family Man,"Nicolas Cage,Téa Leoni,Don Cheadle,Saul Rubinek,Amber Valletta,Makenzie Vega Norfolk,Ryan Milkovich,Jake Milkovich,Lisa Thornhill,Jeremy Piven,Christopher Breslin",Brett Ratner,Mark Helfrich,Unknown,Unknown,Unknown,Danny Elfman,Dante Spinotti
711,39514,RED,"Bruce Willis,John Malkovich,Helen Mirren,MaryLouise Parker,Karl Urban,Richard Dreyfuss,James Remar,Morgan Freeman,Brian Cox,Ernest Borgnine,Julian McMahon,Michelle Nolden,Jonathan Walker,John Stead,Laura de Carteret,Emily Kuroda,Justine Wachsberger,Heidi von Palleske,Desiree Beausoleil,Chris Owens,Rebecca Pidgeon,Jaqueline Fleming,Randy Wade Kelley,Jason Giuliano,Alec Rayme,Lawrence Turner,Joe Chrest,Tara Yelland,Tony De Santis",Robert Schwentke,Unknown,Unknown,Unknown,Susan Lyall,Christophe Beck,Florian Ballhaus
712,9563,Any Given Sunday,"Al Pacino,Cameron Diaz,Dennis Quaid,James Woods,Jamie Foxx,LL Cool J,Matthew Modine,Jim Brown,Lawrence Taylor,Bill Bellamy,Aaron Eckhart,John C McGinley,Andrew Bryniarski,Lauren Holly,AnnMargret,Lela Rochon,Ron Madoff,Elizabeth Berkley,Charlton Heston,Delia Sheppard,Mary Fanaro,James Karen,Gianni Russo,Duane Martin,Clifton Davis,John Daniel,Patrick OHara,Jerry A Sharp,Marty Wright,Mazio Royster,Todd Smith,Jamie Williams,Craig Thomson,Greg Orvis,Rick Johnson,Bjorn Nittmo,Matt Martinez,Pete Ohnegian,Brian E ONeal,Robert L Goff,Skip McClendon,Derrick Lassic,Eric Miller,Oliver Stone,Phil Latzman,Barry Switzer,Mark Robert Ellis,Joseph A Wilson,Margaret Betts,Antares Davis,Liz Petterson,Lester Speight,Kirsten Krueger,Joanna Theobalds,Tonya Oliver,Amy Dorris,Sarah Penman,Kathy Alzado Murray,Sacha Voski,Nikki Novak,Michelle Bernard,Lisa Ann Phillips,Cat Stone,Carin Abnathy,Micah West,Christy Tummond",Oliver Stone,Thomas J. Nordberg,Victor Kempster,Derek R. Hill,Mary Zophres,Richard Horowitz,Salvatore Totino
713,547,The Horse Whisperer,"Robert Redford,Kristin Scott Thomas,Sam Neill,Scarlett Johansson,Dianne Wiest,Chris Cooper,Cherry Jones,Ty Hillman,Kate Bosworth,Austin Schwarz,Dustin Schwarz,Jeanette Nolan,Steve Frye,Don Edwards,Jessalyn Gilsig,William Buddy Byrd,John Hogarty,Michel Lalonde,CJ Byrnes,Allison Moorer,Gloria Lynne Henry",Robert Redford,Tom Rolf,Jon Hutman,Unknown,Bernie Pollack,Thomas Newman,Robert Richardson
714,1538,Collateral,"Tom Cruise,Jamie Foxx,Jada Pinkett Smith,Mark Ruffalo,Peter Berg,Bruce McGill,Irma P Hall,Barry Shabaka Henley,Javier Bardem,Steven Kozlowski,Richard T Jones,James McBride,Klea Scott,Bodhi Elfman,Debi Mazar,Emilio Rivera,Thomas Rosales, Jr,Inmo Yuon,Angelo Tiffe,Jason Statham",Michael Mann,Paul Rubell,David Wasco,Daniel T. Dorrance,Jeffrey Kurland,James Newton Howard,Dion Beebe
715,9334,The Scorpion King,"Dwayne Johnson,Kelly Hu,Michael Clarke Duncan,Steven Brand,Bernard Hill,Grant Heslov,Peter Facinelli,Ralf Moeller,Branscombe Richmond,Roger Rees,Sherri Howard,Conrad Roberts,Joseph Ruskin,Esteban Cueto,Nils Allen Stewart,Amy Hunter,Sean Michael Afable,Al Leong",Chuck Russell,Michael Tronick,Ed Verreaux,Doug J. Meerdink,John Bloomfield,John Debney,John R. Leonetti
716,11128,Ladder 49,"Joaquin Phoenix,John Travolta,Jacinda Barrett,Robert Patrick,Morris Chestnut,Billy Burke,Kevin Chapman,Jay Hernandez,Kevin Daniels,Balthazar Getty",Jay Russell,Bud S. Smith,Tony Burrough,Gregory Bolton,Renee Ehrlich Kalfus,William Ross,James L. Carter
717,75780,Jack Reacher,"Tom Cruise,Rosamund Pike,Richard Jenkins,David Oyelowo,Werner Herzog,Jai Courtney,Vladimir Sizov,Joseph Sikora,Michael RaymondJames,Alexia Fast,Josh Helman,Robert Duvall,James Martin Kelly,Dylan Kussman,Denver Milord,Julia Yorks,Nicole Forester,Delilah Picart,Joe Coyle,Alicia Murton,Peter Gannon,David Whalen,Sophie Guest,Michael Minor,Scott A Martin,CJ Ramirez,Teri Clark,Jarid Faubel,Sara Lindsey,Jace Jeanes,Andrei Runtso,Efka Kvaraciejus,Lee Child,Tommy Lafitte,Kristen Dalton,Jordan Trovillion,Annie Kitral,Lissy Gulick,Catherine Albers,Larissa Emanuele,Jason McCune,Shane Callahan,Joshua Elijah Reese,Nathan Hollabaugh,Christopher Stadulis,Susan Angelo,Tristan Elma",Christopher McQuarrie,Kevin Stitt,James D. Bissell,George A. Weimerskirch,Susan Matheson,Joe Kraemer,Caleb Deschanel
718,8914,Deep Blue Sea,"Thomas Jane,Saffron Burrows,LL Cool J,Michael Rapaport,Samuel L Jackson,Stellan Skarsgård,Jacqueline McKenzie,Aida Turturro,Cristos,Daniel Rey,Valente Rodriguez,Brent Roam,Eyal Podell,Erinn Bartlett,Dan Thiel,Sabrina Geerinckx,Tajsha Thomas,Frank Welker",Renny Harlin,Dallas Puett,William Sandell,Héctor Romero,Mark Bridges,Trevor Rabin,Stephen F. Windon
719,13576,This Is It,"Michael Jackson,Orianthi,Kenny Ortega,Dorian Holley,Patrick Woodroffe,Bashiri Johnson,Mo Pleasure,Jonathan Moffett,Tommy Organ,Jasmine Alveran",Kenny Ortega,Unknown,Unknown,Unknown,Zaldy,Unknown,Unknown
720,39538,Contagion,"Matt Damon,Gwyneth Paltrow,Kate Winslet,Jude Law,Marion Cotillard,Laurence Fishburne,Bryan Cranston,Sanaa Lathan,Jennifer Ehle,Daria Strokous,Anna JacobyHeron,Enrico Colantoni,Demetri Martin,Rick Uecker,Nathan Geist,Jamie Newell,Elliott Gould,Griffin Kane",Steven Soderbergh,Stephen Mirrione,Howard Cummings,Abdellah Baadil,Louise Frogley,Cliff Martinez,Steven Soderbergh
721,10628,Kangaroo Jack,"Jerry OConnell,Anthony Anderson,Estella Warren,Christopher Walken,Michael Shannon,Marton Csokas,Dyan Cannon",David McNally,William Goldenberg,George Liddle,Richard Hobbs,Unknown,Trevor Rabin,Peter Menzies Jr.
722,14836,Coraline,"Dakota Fanning,Teri Hatcher,Jennifer Saunders,Dawn French,Keith David,John Hodgman,Robert Bailey Jr,Ian McShane",Henry Selick,Ronald Sanders,Unknown,Dawn Swiderski,Unknown,Unknown,Pete Kozachik
723,8645,The Happening,"Mark Wahlberg,Zooey Deschanel,John Leguizamo,Spencer Breslin,Betty Buckley,Ashlyn Sanchez,Robert Bailey Jr,Frank Collison,Jeremy Strong,Alan Ruck,Victoria Clark,M Night Shyamalan,Alison Folland,Kristen Connolly,Cornell Womack,Roberto Lombardi,Brian Anthony Wilson,Kerry OMalley,Traci Law,William James Kelly,Art Lyle,Mara Hobel",M. Night Shyamalan,Conrad Buff IV,Jeannine Oppewall,Unknown,Unknown,James Newton Howard,Tak Fujimoto
724,9509,Man on Fire,"Denzel Washington,Dakota Fanning,Marc Anthony,Radha Mitchell,Christopher Walken,Giancarlo Giannini,Rachel Ticotin,Jesús Ochoa,Mickey Rourke,Angelina Peláez,Gustavo Sánchez Parra,Charles Paraventi",Tony Scott,Tony Scott,Benjamín Fernández,Héctor Romero,Louise Frogley,Harry Gregson-Williams,Paul Cameron
725,10067,The Shaggy Dog,"Tim Allen,Kristin Davis,Danny Glover,Spencer Breslin,Robert Downey Jr,Zena Grey,Joshua Leonard,Jane Curtin,Annabelle Gurwitch,Jarrad Paul,Bess Wohl,Philip Baker Hall,Shawn Pyfrom,Joel David Moore,Kevin Cooney,Craig Kilborn,Jeanette Brox,Rhea Seehorn,Koji Kataoka,Casey Sander,Mark Robert Ellis",Brian Robbins,Ned Bastille,Leslie McDonald,Daniel T. Dorrance,Molly Maginnis,Alan Menken,Gabriel Beristain
726,9384,Starsky Hutch,"Ben Stiller,Owen Wilson,Snoop Dogg,Fred Williamson,Vince Vaughn,Juliette Lewis,Jason Bateman,Carmen Electra,Will Ferrell,Amy Smart,Brande Roderick,Molly Sims,Sara Swain,George Cheung,Chris Penn,Matt Walsh,GT Holme,Jeffrey Lorenzo,Har Mar Superstar,Patton Oswalt,Brigette Romanek,Paul Michael Glaser,David Soul,Dan Finnerty,Jernard Burks,Omar J Dorsey,Pramod Kumar,Rod Tate,Richard Edson,Raymond Ma,Terry Crews,Richie Nathanson,David Pressman,Scott L Schwartz,Judah Friedlander,Akerin Suksawat Premwattana,Amber Mead,Darlena Tejeiro,Harry OReilly,Tangie Ambrose,Delores Gilbeaux,Kimberly Brickland,Minnie Lagrimas,Rachael Harris,David Burton,Larry Chang,Ton Suckhasem,Henry T Yamada,Charles Edward Townsend,Nancy Anderson,Jason Yribar,Tyce Diorio,Katie Pantenburg,Timothy Anderson,Kimberly Wyatt,Kristyn Abbadini,Kevin Alexander Stea,Adrian Armas,Gabriel Paige,Tara Wilson,Brittany PerryRussell,Tanee McCall,Nadine Ellis,Chad Azadan,Jason Beitel,Brandon Henschel,Mark Meismer,Matt Sergott,Lisa Joann Thompson,Christian Vincent,Natalie Willes,Stacey Harper,Gelsey Weiss,Tasha Tae,Becca Sweitzer,Jennifer Hamilton,Vanessa Tarazona,Janina Garraway,Kadee Sweeney,Melanie Lewis,Megan Stephens,Michon Suyama,Tomasina Parrott,Kathleen LaGue",Todd Phillips,Leslie Jones,Ed Verreaux,Unknown,Louise Mingenbach,Theodore Shapiro,Barry Peterson
727,9279,Jingle All the Way,"Arnold Schwarzenegger,Phil Hartman,Sinbad,Rita Wilson,Jake Lloyd,Martin Mull,Laraine Newman,Jim Belushi,EJ De la Pena,Robert Conrad,Justin Chapman,Harvey Korman,Richard Moll,Daniel Riordan,Chris Parnell,Patrick Richwood,Kate McGregorStewart,Danny Woodburn,Paul Wight,Curtis Armstrong",Brian Levant,Adam Weiss,Unknown,Unknown,Unknown,David Newman,Victor J. Kemper
728,1487,Hellboy,"Ron Perlman,Selma Blair,Rupert Evans,John Hurt,Jeffrey Tambor,Karel Roden,Brian Steele,Ladislav Beran,Biddy Hodson,Corey Johnson,Brian Caspe,James Babson,Doug Jones,Ellen Savaria,Kevin Trainor,Stephen Fisher,Garth Cooper,Angus MacInnes,Jim Howick,Rory Copus,Santiago Segura",Guillermo del Toro,Peter Amundson,Stephen Scott,Peter Francis,Wendy Partridge,Marco Beltrami,Guillermo Navarro
729,9422,A Civil Action,"John Travolta,Robert Duvall,Tony Shalhoub,William H Macy,Zeljko Ivanek,Bruce Norris,John Lithgow,Kathleen Quinlan,Peter Jacobson,Mary Mara,James Gandolfini,Stephen Fry,Dan Hedaya,David Thornton,Sydney Pollack,Ned Eisenberg,Daniel von Bargen,Brian Turk,Rob McElhenney",Steven Zaillian,Wayne Wahrman,David Gropman,Unknown,Shay Cunliffe,Danny Elfman,Conrad L. Hall
730,77174,ParaNorman,"Kodi SmitMcPhee,Tucker Albrizzi,Jodelle Ferland,Anna Kendrick,Casey Affleck,Leslie Mann,Jeff Garlin,Christopher MintzPlasse,John Goodman,Elaine Stritch,Bernard Hill,Alex Borstein,Tempestt Bledsoe,Jeremy Shada,Scott Menville,Hannah Noyes,Ariel Winter,Alicia Lagano,Denise Faye,Cam Clarke,Lara Cody",Sam Fell,Christopher Murrie,Nelson Lowry,Ross Stewart,Unknown,Unknown,Tristan Oliver
731,4824,The Jackal,"Bruce Willis,Richard Gere,Sidney Poitier,Diane Venora,JK Simmons,Jack Black,Sophie Okonedo,Ravil Isyanov,Maggie Castle,Karen Kirschenbauer,Daniel Dae Kim,Jim Grimshaw,Serge Houde,Mathilda May,Richard Lineback,John Cunningham,Tess Harper,Leslie Phillips,Stephen Spinella,David Hayman,Steve Bassett,Yuri Stepanov,Walt MacPherson,Terrence Currier,Michael CatonJones,Laura Viederman,Peter Sullivan,Richard Cubison,Gregory Porter Miller,Bob Kingdom,Murphy Guyer,Philip Le Maistre,James McCauley,Terry Loughlin,Victor Sobchak,Serge Christianssens,Boris Boscovic,Ewan Bailey,Danette Alberico,Debra Gano,John Harrington Bland,Pamela Poitier,Jonathan Aris,Eddie Bo Smith Jr,Larry King,Dan Ziskie,Gayle Jessup,Bill Collins,David Gene Gibbs,James M Helkey",Michael Caton-Jones,Jim Clark,Michael White,Bruton Jones,Albert Wolsky,Carter Burwell,Karl Walter Lindenlaub
732,9620,Paycheck,"Ben Affleck,Aaron Eckhart,Uma Thurman,Paul Giamatti,Colm Feore,Joe Morton,Michael C Hall,Peter Friedman,Kathryn Morris,Ivana Miličević,Christopher Kennedy,Fulvio Cecere,John Cassini,Callum Keith Rennie,Michelle Harrison,Emily Holmes,Claudette Mink,Kendall Cross,Catherine Lough Haggquist,Krista Allen,Ryan Zwick,Dee Jay Jackson,Serge Houde,Calvin Finlayson,Darryl Scheelar,Mark Brandon,Roger Haskett,Steve Wright,Craig Hosking,Barclay Hope,Peter Shinkoda,David Lewis,Robert Clark,Andrea Siradze,Isabelle Roland,Peter Caton,Ryan Robbins,Benita Ha,Chelah Horsdal,Craig March,Jason Calder,Mike Godenir,Brad Kelly,Brent Connolly,Michelle Anderson,Lori Berlanga",John Woo,Kevin Stitt,William Sandell,Sandy Cochrane,Erica Edell Phillips,John Powell,Jeffrey L. Kimball
733,9302,Up Close Personal,"Robert Redford,Michelle Pfeiffer,Stockard Channing,Joe Mantegna,Kate Nelligan,Glenn Plummer,James Rebhorn,Scott Bryce,Raymond Cruz,Dedee Pfeiffer,Michael Laskin,Lorielle New",Jon Avnet,Debra Neil-Fisher,Unknown,Unknown,Unknown,Unknown,Karl Walter Lindenlaub
734,10199,The Tale of Despereaux,"Matthew Broderick,Dustin Hoffman,Emma Watson,Tracey Ullman,Kevin Kline,Sigourney Weaver,William H Macy,Stanley Tucci,Ciarán Hinds,Robbie Coltrane,Tony Hale,Frances Conroy,Frank Langella,Richard Jenkins,Christopher Lloyd,Charles Shaughnessy,Patricia Cullen,McNally Sagal",Robert Stevenhagen,Mark Solomon,Evgeni Tomov,Unknown,Unknown,Unknown,Brad Blackbourn
